"FileName","ChangeFreq"
"src.main.java.org.apache.pdfbox.pdfviewer.PDFPagePanel_java","2"
"src.main.resources.Resources.cmap.Add-V","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.PopupAnnotationValidator_java","2"
"Resources._cvsignore","2"
"src.main.java.org.pdfbox.exceptions.WrappedException_java","2"
"src.main.resources.Resources.cmap.Add-H","2"
"src.main.java.org.pdfbox.encryption.DocumentEncryption_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.common.function.package_html","2"
"src.main.java.org.pdfbox.util.operator.ShowTextGlyph_java","2"
"src.main.resources.Resources.cmap.Adobe-Korea1-H-CID","2"
"src.main.java.org.pdfbox.Encrypt_java","2"
"src.main.java.org.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile_java","2"
"src.main.resources.Resources.cmap.ETHK-B5-H","2"
"src.main.resources.Resources.cmap.GB-EUC-H","2"
"src.main.resources.Resources.cmap.ETHK-B5-V","2"
"src.main.java.org.apache.pdfbox.Version_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.PDFAFieldType_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniKS-UCS2-V","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.EmptyGraphicsStackException_java","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.metadata.XpacketParsingException_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.InkAnnotationValdiator_java","2"
"src.main.java.org.pdfbox.examples.pdmodel.HelloWorldTTF_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.action.PDAdditionalActions_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniKS-UCS2-H","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.schema.SchemaExtensionDefinition_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Japan1-UCS2","2"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutlineTest_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.state.SetRenderingIntent_java","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDPattern_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.encryption.package_html","2"
"src.test.java.test.pdfbox.util.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.ImageType_java","2"
"tools.src.main.java.org.apache.pdfbox.tools.TestOpenSave_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions_java","2"
"Resources.cmap.UniKS-UCS2-V","2"
"src.main.java.org.apache.pdfbox.io.RandomAccessFile_java","2"
"Resources.cmap.UniKS-UCS2-H","2"
"pdfbox.src.test.resources.org.apache.pdfbox.pdmodel.sRGBColorSpaceProfile_icm_LICENSE_txt","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.KSCms-UHC-HW-H","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpExpectedRdfAboutAttribute_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.markedcontent.EndMarkedContentSequence_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.KSCms-UHC-HW-V","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.ArrayEntry_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.CNS-EUC-V","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.color.SetStrokingColor_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDGamma_java","2"
"src.main.java.org.pdfbox.encoding.WinAnsiEncoding_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.acroforms.package-info_java","2"
"src.main.java.org.pdfbox.util.operator.EndText_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.CNS-EUC-H","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFAnnotationSound_java","2"
"src.main.resources.Resources.cmap.UCS2-KSCms-UHC","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpUnknownSchemaException_java","2"
"src.main.java.org.pdfbox.filter.FilterManager_java","2"
"Resources.afm.Times-Italic_afm","2"
"tools.src.main.java.org.apache.pdfbox.ExtractText_java","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.package_html","2"
"src.main.java.org.apache.pdfbox.persistence.util.package_html","2"
"Resources.cmap.HKm471-B5-V","2"
"pdfbox.src.main.java.org.apache.pdfbox.encoding.conversion.package_html","2"
"Resources.cmap.HKm471-B5-H","2"
"src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination_java","2"
"src.main.java.org.pdfbox.cos.COSBase_java","2"
"Resources.cmap.WP-Symbol","2"
"Resources.colorspace-profiles.README_txt","2"
"src.main.resources.Resources.cmap.KSCpc-EUC-H","2"
"pdfbox.src.site.xdoc.mailing-list_xml","2"
"src.main.java.org.pdfbox.pdfparser.PDFStreamParser_java","2"
"Resources.afm.Symbol_afm","2"
"src.main.java.org.apache.pdfbox.pdmodel.common.PDMatrix_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle_java","2"
"src.main.java.org.apache.pdfbox.cos.COSFloat_java","2"
"ant.src.main.java.org.apache.pdfbox.ant.PDFToTextTask_java","2"
"src.main.java.org.pdfbox.pdmodel.common.filespecification.PDFileSpecification_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDCalRGB_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.predictor.package_html","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.Invoke_java","2"
"src.main.java.org.apache.pdfbox.pdfviewer.ArrayEntry_java","2"
"debugger-app.src.main.appended-resources.META-INF.NOTICE","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.PDFOperator_java","2"
"src.main.java.org.pdfbox.examples.util.ExtractTextByArea_java","2"
"src.main.resources.Resources.cmap.Adobe-GB1-4","2"
"preflight.src.main.java.org.apache.padaf.preflight.utils.RenderingIntents_java","2"
"pdfbox.src.site.xdoc.userguide.metadata_xml","2"
"src.main.java.org.apache.pdfbox.examples.util.RemoveAllText_java","2"
"src.main.java.org.pdfbox.pdmodel.common.function.PDFunctionType0_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.pdfa.XMPMetadataPDFA_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.gui.OSXAdapter_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniGB-UTF16-V","2"
"src.main.java.org.pdfbox.util.operator.SetLineWidth_java","2"
"src.main.java.org.pdfbox.util.Matrix_java","2"
"pdfbox.src.main.java.org.lehmi.linuxmagazin.ExportText_java","2"
"Resources.cmap.HKscs-B5-H","2"
"src.main.java.org.pdfbox.util.PDFTextStripper_java","2"
"preflight.src.test.java.org.apache.padaf.preflight.helpers.MyFontValidationHelper_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.form.PDXFA_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniGB-UTF16-H","2"
"Resources.cmap.HKscs-B5-V","2"
"war.src.main.webapp.bookmarks_xml","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.SetLineWidth_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.SetWordSpacing_java","2"
"fontbox.src.org.fontbox.encoding.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.ShadingFill_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.graphics.XObjImageValidator_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.pdfa.XMPSchemaPDFAType_java","2"
"src.main.resources.Resources.cmap.Identity-H","2"
"src.main.resources.Resources.cmap.UniJIS-UCS2-H","2"
"src.main.resources.Resources.cmap.Identity-V","2"
"Resources.cmap.UniCNS-UCS2-V","2"
"Resources.cmap.UniCNS-UCS2-H","2"
"preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.TestHideAction_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDGamma_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.package_html","2"
"src.main.java.org.apache.pdfbox.package_html","2"
"fontbox.src.org.fontbox.util.package_html","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.CreateBookmarks_java","2"
"src.main.java.org.pdfbox.util.operator.SetMatrix_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.persistence.package_html","2"
"src.main.java.org.apache.pdfbox.examples.fdf.SetField_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.searchengine.lucene.package_html","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaIptc4xmpCore_java","2"
"src.main.java.org.pdfbox.encoding.MacRomanEncoding_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.AnnotationValidatorFactory_java","2"
"src.main.java.org.apache.pdfbox.cos.COSObject_java","2"
"preflight.src.test.java.org.apache.padaf.preflight.util.DocumentHandlerStub_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.ColorToolTip_java","2"
"src.main.java.org.apache.pdfbox.exceptions.WrappedIOException_java","2"
"src.main.resources.Resources.cmap.90ms-RKSJ-H","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.text.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.IndexedTableModel_java","2"
"src.main.java.org.pdfbox.util.operator.SetTextFont_java","2"
"Resources.afm.Times-Roman_afm","2"
"src.test.resources.input.rendering.FANTASTICCMYK_ai","2"
"src.main.resources.Resources.cmap.90ms-RKSJ-V","2"
"src.main.java.org.pdfbox.util.operator.SetLineDashPattern_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XmpSchemaException_java","2"
"lucene.src.main.java.org.apache.pdfbox.lucene.LucenePDFDocument_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.PDStreamFunction_java","2"
"src.main.java.org.pdfbox.pdfviewer.PDFPagePanel_java","2"
"src.main.java.org.pdfbox.pdmodel.PDResources_java","2"
"Resources.cmap.Adobe-Korea1-KSCms-UHC","2"
"src.main.resources.Resources.cmap.UCS2-90pv-RKSJ","2"
"preflight.src.test.java.org.apache.padaf.integration.TestInvalidFiles_java","2"
"pdfbox.src.site.xdoc.commandlineutilities.PDFToImage_xml","2"
"src.main.java.org.pdfbox.pdmodel.font.PDFontDescriptor_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.form.PDVariableText_java","2"
"src.test.java.test.pdfbox.encryption.package_html","2"
"src.main.java.org.pdfbox.pdmodel.font.PDFontDescriptorDictionary_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniKS-UTF8-V","2"
"src.main.resources.Resources.cmap.Adobe-Korea1-H-Host","2"
"src.main.resources.Resources.cmap.UniJIS-UCS2-V","2"
"licenses.bouncycastle.licence_html","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniKS-UTF8-H","2"
"fontbox.src.test.java.org.apache.fontbox.ttf.BufferedRandomAccessFileTest_java","2"
"pdfbox.src.site.xdoc.commandlineutilities.Encrypt_xml","2"
"src.main.java.org.pdfbox.pdmodel.graphics.predictor.Average_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.package_html","2"
"Resources.cmap.78ms-RKSJ-H","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.GBT-H","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.GBTpc-EUC-V","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionHide_java","2"
"Resources.cmap.78ms-RKSJ-V","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.GBT-V","2"
"src.main.java.org.pdfbox.examples.pdmodel.ShowColorBoxes_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.GBTpc-EUC-H","2"
"src.main.java.org.apache.pdfbox.io.ByteArrayPushBackInputStream_java","2"
"Resources.cmap.KSCpc-EUC-UCS2C","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.encryption.package_html","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.JobParser_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.io.ccitt.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionGoTo_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.form.PDAcroForm_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.predictor.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.FileOpenSaveDialog_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.signature.CreateSignedTimeStamp_java","2"
"fontbox.NOTICE_txt","2"
"src.main.java.org.pdfbox.examples.util.package_html","2"
"src.test.java.org.apache.pdfbox.cos.package_html","2"
"src.main.java.org.apache.pdfbox.filter.LZWNode_java","2"
"website.src.documentation.README_txt","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFDocument_java","2"
"src.site.xdoc.commandlineutilities.PDFDebugger_xml","2"
"src.main.java.org.pdfbox.pdmodel.font.PDType1AfmPfbFont_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.PrintMarkAnnotationValidator_java","2"
"src.main.java.org.pdfbox.util.PDFOperator_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.RecentFiles_java","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFAnnotationStrikeOut_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.encoding.conversion.EncodingConverter_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.UpdateFieldOnDocumentOpen_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-GB1-UCS2","2"
"pdfbox.src.main.java.org.apache.pdfbox.DecompressObjectstreams_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.pagenavigation.package_html","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.TransformException_java","2"
"src.main.resources.Resources.cmap.KSCms-UHC-V","2"
"src.main.java.org.apache.pdfbox.util.operator.BeginMarkedContentSequenceWithProperties_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.SelectEvent_java","2"
"tools.src.main.java.org.apache.pdfbox.DecompressObjectstreams_java","2"
"src.main.resources.Resources.cmap.KSCms-UHC-H","2"
"src.main.java.org.pdfbox.filter.ASCII85Filter_java","2"
"src.main.java.org.pdfbox.pdmodel.encryption.StandardSecurityHandler_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.GB-EUC-H","2"
"fontbox.src.main.java.org.apache.fontbox.cff.charset.package_html","2"
"src.test.java.test.pdfbox.pdmodel.TestFDF_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.xobject.PDXObject_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.form.PDChoiceButton_java","2"
"src.test.java.test.pdfbox.filter.TestFilters_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.encryption.ARCFour_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.GB-EUC-V","2"
"src.main.resources.Resources.cmap.Adobe-Japan1-H-Mac","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.UsingTextMatrix_java","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFIconFit_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.ConvertColorspace_java","2"
"pdfbox.src.main.java.org.lehmi.linuxmagazin.ExportTextByArea_java","2"
"src.main.java.org.pdfbox.pdfwriter.package_html","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.PDFDebugger_java","2"
"jempbox.website.src.documentation.content.xdocs.images.group_svg","2"
"website._cvsignore","2"
"tools.src.main.java.org.apache.pdfbox.ExportXFDF_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFJavaScript_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.package_html","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.ProperNameType_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.TrailerParseException_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.graphics.LegacyFillNonZeroRule_java","2"
"src.main.java.org.pdfbox.util.package_html","2"
"src.main.java.org.pdfbox.pdmodel.documentinterchange.logicalstructure.package_html","2"
"src.main.java.org.pdfbox.encryption.PDFEncryption_java","2"
"Resources.cmap.UCS2-GBK-EUC","2"
"src.main.java.org.pdfbox.searchengine.lucene.package_html","2"
"jempbox.licenses.checkstyle.LICENSE_apache","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFCatalog_java","2"
"src.main.resources.Resources.cmap.B5pc-V","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniKS-UTF16-H","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.PDFGraphicsStreamEngine_properties","2"
"src.main.java.org.pdfbox.pdmodel.font.PDType3Font_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.pdfa.XMPSchemaPDFAProperty_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniKS-UTF16-V","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.Type1MetricHelper_java","2"
"src.main.java.org.apache.pdfbox.encoding.WinAnsiEncoding_java","2"
"src.main.java.org.apache.pdfbox.ant.PDFToTextTask_java","2"
"src.site.xdoc.userguide.index_xml","2"
"src.main.java.org.pdfbox.encoding.DictionaryEncoding_java","2"
"src.main.java.org.apache.pdfbox.io.RandomAccessFileInputStream_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.ImportFDF_java","2"
"jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaBasicJobTicket_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination_java","2"
"src.main.java.org.pdfbox.util.Splitter_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.font.type1.Type1_java","2"
"src.main.java.org.pdfbox.pdmodel.graphics.xobject.PDJpeg_java","2"
"src.main.java.org.pdfbox.Overlay_java","2"
"src.test.java.org.apache.pdfbox.filter.package_html","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpUnknownPropertyTypeException_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.TextPositionComparator_java","2"
"pdfbox.pdfbox_war.WEB-INF.web_xml","2"
"test.input.FreedomExpressions_fdf","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDUnknownField_java","2"
"src.main.java.org.pdfbox.pdmodel.common.PDNameTreeNode_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.StreamPane_java","2"
"tools.src.main.java.org.apache.pdfbox.tools.TestLoadFDF_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.TextAnnotationValidator_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexModelChangeListener_java","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorldTTF_java","2"
"src.main.resources.Resources.afm.Courier_afm","2"
"examples.src.main.appended-resources.META-INF.NOTICE","2"
"src.main.resources.Resources.cmap.B5pc-H","2"
"src.main.java.org.pdfbox.ImportXFDF_java","2"
"src.main.resources.Resources.cmap.UCS2-GBK-EUC","2"
"src.main.resources.Resources.cmap.Adobe-Japan1-90ms-RKSJ","2"
"src.main.java.org.pdfbox.persistence.util.package_html","2"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.encoding.BuiltInEncoding_java","2"
"src.main.resources.Resources.cmap.Adobe-Japan1-90pv-RKSJ","2"
"src.main.resources.Resources.cmap.ETenms-B5-V","2"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence_java","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.schema.XMPSchemaFactory_java","2"
"src.main.java.org.apache.pdfbox.util.operator.package_html","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.schema.PropertyAttributesAnnotation_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.package_html","2"
"src.main.resources.Resources.cmap.ETenms-B5-H","2"
"src.main.java.org.pdfbox.examples.persistence.package_html","2"
"src.main.java.org.pdfbox.pdmodel.graphics.predictor.PredictorAlgorithm_java","2"
"fontbox.src.main.java.org.apache.fontbox.afm.TrackKern_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.actions.ThreadAction_java","2"
"src.main.java.org.pdfbox.pdfviewer.ReaderBottomPanel_java","2"
"src.main.java.org.pdfbox.pdmodel.PDPage_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.package_html","2"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSStream_java","2"
"src.test.java.test.pdfbox.pdfparser.package_html","2"
"Resources.cmap.KSCpc-EUC-UCS2","2"
"pdfbox.src.test.resources.logging_properties","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.HKm471-B5-H","2"
"pdfbox.src.test.java.org.apache.pdfbox.io.ccitt.TestPackedBitArray_java","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.HKm471-B5-V","2"
"src.main.java.org.pdfbox.util.operator.GSave_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead_java","2"
"src.main.resources.Resources.cmap.KSCms-UHC-UCS2","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Adobe-Korea1-UCS2","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown_java","2"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexChangedEvent_java","2"
"src.main.resources.Resources.cmap.Adobe-Korea1-UCS2","2"
"src.main.java.org.pdfbox.exceptions.COSVisitorException_java","2"
"Resources.cmap.CNS-EUC-H","2"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem_java","2"
"Resources.cmap.Adobe-Korea1-UCS2","2"
"Resources.cmap.Roman","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.NWP-V","2"
"src.main.java.org.pdfbox.encryption.ARCFour_java","2"
"fontbox.src.main.java.org.apache.fontbox.cff.encoding.CFFStandardEncoding_java","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.CFAPatternType_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDTextbox_java","2"
"src.main.resources.Resources.cmap.Add-RKSJ-H","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.xml.XmpParsingException_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.edit.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.filetypedetector.ByteTrie_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.package_html","2"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexModelChangeListener_java","2"
"jempbox.src.test.java.org.apache.jempbox.xmp.package_html","2"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.ErrorDialog_java","2"
"src.main.resources.Resources.cmap.Add-RKSJ-V","2"
"src.site.xdoc.commandlineutilities.ConvertColorspace_xml","2"
"src.main.java.org.pdfbox.pdfviewer.PDFTreeCellRenderer_java","2"
"src.main.java.org.pdfbox.examples.package_html","2"
"pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetStrokingLabColor_java","2"
"src.main.java.org.pdfbox.util.operator.pagedrawer.CurveToReplicateFinalPoint_java","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.CreateXMPMetadataException_java","2"
"src.test.java.org.apache.pdfbox.pdmodel.graphics.color.PDColorStateTest_java","2"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.CompositeFontContainer_java","2"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.AppearancePrimitivesComposer_java","2"
"src.main.resources.Resources.cmap.RKSJ-H","2"
"src.main.java.org.pdfbox.pdmodel.documentinterchange.prepress.package_html","2"
"pdfbox.src.site.xdoc.index_xml","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.NWP-H","2"
"src.site.xdoc.index_xml","2"
"pdfbox.src.main.java.org.apache.pdfbox.exceptions.OutlineNotLocalException_java","2"
"src.main.resources.Resources.cmap.RKSJ-V","2"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Hiragana","2"
"Resources.cmap.CNS-EUC-V","2"
"pdfbox.src.site.xdoc.userguide.building_pdfbox_xml","2"
"src.main.java.org.pdfbox.pdmodel.fdf.FDFPage_java","2"
"src.main.resources.Resources.cmap.HKgccs-B5-V","2"
"pdfbox.src.site.xdoc.userguide.text_extraction_xml","2"
"xmpbox.src.main.java.org.apache.xmpbox.type.GUIDType_java","2"
"src.main.java.org.pdfbox.pdmodel.common.PDStream_java","2"
"lucene.src.main.appended-resources.META-INF.LICENSE","2"
"Resources.cmap.Adobe-GB1-H-CID","2"
"preflight.src.main.java.org.apache.padaf.preflight.graphics.XObjFormValidator_java","2"
"jempbox.src.main.java.org.apache.jempbox.impl.DateConverter_java","2"
"src.main.java.org.pdfbox.pdmodel.PDDocumentCatalog_java","2"
"debugger.src.main.java.org.apache.pdfbox.tools.util.ImageUtil_java","2"
"src.main.resources.Resources.cmap.HKgccs-B5-H","2"
"Resources.cmap.KSC-EUC-V","2"
"src.main.java.org.pdfbox.util.operator.GRestore_java","2"
"Resources.cmap.GBKp-EUC-V","2"
"Resources.cmap.KSC-EUC-H","2"
"Resources.cmap.GBKp-EUC-H","2"
"preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.TestNamedAction_java","2"
"preflight.src.main.java.org.apache.padaf.preflight.font.type1.Type1Parser_java","2"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.AddBorderToField_java","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.parser.XmpUnexpectedElementException_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature_java","2"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget_java","2"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.xml.PdfaExtensionHelper_java","2"
"Resources.cmap.Katakana","2"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy_java","2"
"src.main.resources.Resources.cmap.90pv-RKSJ-UCS2C","2"
"src.main.java.org.pdfbox.pdfviewer.MapEntry_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference_java","2"
"src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFPage_java","2"
"Resources.cmap.KSCms-UHC-H","2"
"src.main.java.org.apache.pdfbox.examples.pdmodel.RubberStamp_java","2"
