"FileName","ChangeChurn"
"src.org.pdfbox.pdmodel.graphics.color.PDCalGray_java","318"
"src.main.java.org.apache.pdfbox.util.TextNormalize_java","318"
"src.main.java.org.pdfbox.pdfviewer.PDFTreeModel_java","318"
"src.main.java.org.apache.pdfbox.exceptions.LoggingObject_java","316"
"src.main.java.org.apache.pdfbox.util.DateConverter_java","316"
"Resources.cmap.Identity-H","316"
"src.main.resources.Resources.cmap.Identity-H","316"
"src.main.java.org.pdfbox.PDFReader_java","316"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.pagepane.PagePane_java","315"
"fontbox.src.main.java.org.apache.fontbox.cmap.CodespaceRange_java","315"
"examples.src.main.resources.org.apache.pdfbox.examples.acroforms.FillFormField_pdf","315"
"pdfbox-eclipse-formatter_xml","315"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPatternResources_java","314"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.type.JobType_java","314"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.83pv-RKSJ-H","314"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Patch_java","312"
"src.main.java.org.apache.pdfbox.pdmodel.font.PDCIDFont_java","312"
"src.org.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions_java","312"
"xmpbox.src.test.java.org.apache.padaf.xmpbox.parser.XMLValueTypeDescriptionManagerTest_java","312"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDVariableText_java","312"
"jempbox.src.main.java.org.apache.jempbox.xmp.Thumbnail_java","312"
"src.main.java.org.apache.pdfbox.pdmodel.common.COSStreamArray_java","312"
"src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification_java","312"
"src.main.java.org.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification_java","312"
"src.main.java.org.pdfbox.pdmodel.common.COSStreamArray_java","312"
"src.main.java.org.apache.pdfbox.util.operator.SetStrokingSeparation_java","311"
"Resources.cmap.Adobe-Japan1-H-Host","311"
"src.main.resources.Resources.cmap.Adobe-Japan1-H-Host","311"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.COSArrayList_java","310"
"examples.src.main.java.org.apache.pdfbox.examples.lucene.IndexPDFFiles_java","310"
"src.org.pdfbox.PDFSplit_java","310"
"fontbox.src.main.java.org.apache.fontbox.ttf.NameRecord_java","310"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.78ms-RKSJ-V","310"
"src.main.java.org.pdfbox.pdmodel.PDResources_java","310"
"src.main.java.org.pdfbox.pdmodel.interactive.form.PDVariableText_java","310"
"src.org.pdfbox.PDFToImage_java","309"
"src.main.java.org.apache.pdfbox.pdmodel.PDDocumentInformation_java","309"
"src.main.java.org.pdfbox.pdmodel.PDDocumentInformation_java","309"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.textsearcher.Searcher_java","308"
"src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode_java","308"
"preflight.src.main.java.org.apache.pdfbox.preflight.action.GoToAction_java","307"
"pdfbox.src.test.java.org.apache.pdfbox.pdfparser.TestNonSequentialPDFParser_java","307"
"preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.AbstractTestAction_java","306"
"xmpbox.src.test.java.org.apache.padaf.xmpbox.type.ComplexMetadataPropertyTest_java","306"
"src.main.java.org.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode_java","306"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine_java","306"
"src.main.java.org.pdfbox.pdmodel.font.PDSimpleFont_java","305"
"src.main.java.org.pdfbox.util.DateConverter_java","305"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.descriptor.CIDType2DescriptorHelper_java","304"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources_java","304"
"src.org.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy_java","304"
"preflight.src.main.java.org.apache.padaf.preflight.graphics.color.DeviceColorSpaceHelper_java","304"
"preflight.src.test.java.org.apache.padaf.integration.TestValidFiles_java","304"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.TilingPaint_java","303"
"examples.src.main.java.org.apache.pdfbox.examples.signature.CreateEmbeddedTimeStamp_java","303"
"xmpbox.src.test.java.org.apache.padaf.xmpbox.DoubleSameTypeSchemaTest_java","302"
"src.org.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination_java","302"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference_java","301"
"src.org.pdfbox.pdmodel.fdf.FDFIconFit_java","301"
"src.main.java.org.pdfbox.filter.FlateFilter_java","301"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDCalGray_java","300"
"examples.src.main.java.org.apache.pdfbox.examples.signature.TSAClient_java","300"
"src.test.java.org.apache.pdfbox.filter.TestFilters_java","300"
"fontbox.src.main.java.org.apache.fontbox.cff.encoding.CFFEncoding_java","300"
"tools.src.main.java.org.apache.pdfbox.tools.TestLoadFDF_java","300"
"fontbox.src.main.java.org.apache.fontbox.util.ResourceLoader_java","300"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField_java","299"
"preflight.src.main.java.org.apache.pdfbox.preflight.PreflightPath_java","299"
"fontbox.src.main.java.org.apache.fontbox.ttf.MaximumProfileTable_java","299"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB_java","299"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniJIS-UTF16-V","299"
"fontbox.src.main.java.org.apache.fontbox.cff.charset.CFFCharset_java","298"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddImageToPDF_java","297"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper_java","297"
"src.org.pdfbox.pdmodel.encryption.PublicKeyDecryptionMaterial_java","297"
"src.org.pdfbox.filter.LZWFilter_java","297"
"src.org.pdfbox.ExtractImages_java","297"
"src.org.pdfbox.util.Splitter_java","297"
"debugger.src.main.java.org.apache.pdfbox.debugger.ui.LogDialog_java","297"
"src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile_java","297"
"src.main.java.org.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile_java","297"
"src.main.java.org.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup_java","297"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.PDFunctionType2_java","296"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.type.TextType_java","296"
"src.org.pdfbox.pdmodel.graphics.color.PDColorSpaceFactory_java","296"
"src.org.pdfbox.cos.COSObject_java","296"
"src.org.pdfbox.pdfwriter.ContentStreamWriter_java","296"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreateLandscapePDF_java","295"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.FontValidationProcess_java","295"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorldType1AfmPfb_java","294"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties_java","294"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.LinkAnnotationValidator_java","294"
"examples.src.main.java.org.apache.pdfbox.examples.persistence.CopyDoc_java","294"
"tools.src.main.java.org.apache.pdfbox.tools.gui.PageWrapper_java","294"
"src.org.pdfbox.pdmodel.interactive.form.PDFieldFactory_java","294"
"preflight.src.main.java.org.apache.pdfbox.preflight.content.PreflightContentStream_java","292"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.TestPDDocumentCatalog_java","292"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDColorSpaceInstance_java","292"
"src.org.pdfbox.Decrypt_java","292"
"jempbox.src.org.jempbox.xmp.pdfa.XMPSchemaPDFAId_java","292"
"tools.src.main.java.org.apache.pdfbox.tools.WriteDecodedDoc_java","291"
"src.org.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary_java","291"
"src.main.resources.Resources.cmap.Adobe-Japan1-90ms-RKSJ","291"
"Resources.cmap.Adobe-Japan1-90ms-RKSJ","291"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorldTTF_java","290"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.ToUnicodeWriter_java","290"
"src.org.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions_java","290"
"src.org.pdfbox.pdmodel.interactive.action.type.PDWindowsLaunchParams_java","290"
"fontbox.src.main.java.org.apache.fontbox.afm.CharMetric_java","290"
"src.main.java.org.apache.pdfbox.io.ASCII85OutputStream_java","290"
"src.main.java.org.pdfbox.io.ASCII85OutputStream_java","290"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.FieldTriggers_java","290"
"src.org.pdfbox.pdmodel.graphics.xobject.PDInlinedImage_java","289"
"src.org.pdfbox.filter.LZWDictionary_java","289"
"src.test.java.test.pdfbox.encryption.TestPublicKeyEncryption_java","289"
"src.main.java.org.pdfbox.pdmodel.font.PDCIDFont_java","289"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.ShaddingPatternValidationProcess_java","288"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.colorpane.CSSeparation_java","288"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDLab_java","288"
"fontbox.src.main.java.org.apache.fontbox.cff.CFFType1Font_java","287"
"fontbox.src.main.java.org.apache.fontbox.ttf.MemoryTTFDataStream_java","287"
"fontbox.src.main.java.org.apache.fontbox.util.BoundingBox_java","287"
"src.org.pdfbox.pdmodel.common.function.PDStreamFunction_java","286"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDLab_java","286"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.UsingTextMatrix_java","285"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText_java","285"
"xmpbox.src.test.java.org.apache.padaf.xmpbox.schema.PDFAIdentificationOthersTest_java","285"
"src.org.pdfbox.encoding.StandardEncoding_java","285"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorld_java","284"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.SquareCircleAnnotationValidator_java","284"
"debugger.src.main.java.org.apache.pdfbox.debugger.fontencodingpane.Type3Font_java","284"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.pattern.tiling.ColoredTilingPaint_java","284"
"src.test.java.test.pdfbox.pdmodel.TestFDF_java","284"
"preflight.src.main.java.org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation_java","283"
"pdfbox.src.main.java.org.apache.pdfbox.io.MemoryUsageSetting_java","283"
"src.main.java.org.apache.pdfbox.pdmodel.common.PDRectangle_java","283"
"src.test.java.test.pdfbox.util.TestPDFToImage_java","283"
"preflight.src.test.java.org.apache.pdfbox.preflight.integration.AbstractInvalidFileTester_java","282"
"fontbox.src.main.java.org.apache.fontbox.cff.CFFOperator_java","282"
"xmpbox.src.test.java.org.apache.xmpbox.type.AbstractTypeTester_java","282"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexEditor_java","282"
"jempbox.src.org.jempbox.xmp.XMPSchemaPDF_java","282"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCalRGB_java","282"
"pdfbox.src.test.resources.input.merge.PDFBox_GlobalResourceMergeTest_Doc02_pdf","282"
"pdfbox.src.main.java.org.apache.pdfbox.util.PDFCloneUtility_java","281"
"src.main.java.org.pdfbox.pdmodel.common.PDRectangle_java","281"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.descriptor.TrueTypeDescriptorHelper_java","280"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ShowColorBoxes_java","280"
"src.org.pdfbox.pdmodel.interactive.form.PDCheckbox_java","280"
"fontbox.src.org.fontbox.afm.TrackKern_java","280"
"src.org.pdfbox.pdmodel.fdf.FDFCatalog_java","279"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniJIS-UCS2-HW-V","279"
"pdfbox.src.main.java.org.apache.pdfbox.filter.CCITTFaxFilter_java","278"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.LineAnnotationValidator_java","278"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.util.PDFAType3StreamParser_java","278"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAbstractAppearanceHandler_java","278"
"pdfbox.src.main.java.org.apache.pdfbox.printing.PDFPrintable_java","277"
"src.org.pdfbox.examples.util.PrintImageLocations_java","277"
"xmpbox.src.main.java.org.apache.xmpbox.type.AbstractField_java","276"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreatePatternsPDF_java","276"
"src.org.pdfbox.pdmodel.encryption.StandardProtectionPolicy_java","276"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.ui.RotationMenu_java","276"
"fontbox.src.org.fontbox.ttf.GlyphData_java","276"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.LinkAnnotationValidator_java","276"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.UniJIS-UCS2-V","275"
"src.main.java.org.pdfbox.encoding.PdfDocEncoding_java","275"
"src.main.java.org.pdfbox.pdmodel.graphics.color.PDCalRGB_java","275"
"src.main.java.org.apache.pdfbox.encoding.PdfDocEncoding_java","275"
"preflight.src.test.resources.org.apache.pdfbox.preflight.metadata.PDFAMetaDataValidationTestMiddleNul_pdf","275"
"preflight.src.test.resources.org.apache.pdfbox.preflight.metadata.PDFAMetaDataValidationTestTrailingNul_pdf","275"
"preflight.src.test.resources.org.apache.pdfbox.preflight.metadata.PDFAMetaDataValidationTestTrailingSpaces_pdf","275"
"preflight.src.test.resources.org.apache.pdfbox.preflight.metadata.PDFAMetaDataValidationTestTrailingControlChar_pdf","275"
"preflight.src.test.resources.org.apache.pdfbox.preflight.metadata.PDFAMetaDataValidationTestMiddleControlChar_pdf","275"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage_java","274"
"pdfbox.src.main.java.org.apache.pdfbox.examples.pdmodel.ExtractMetadata_java","274"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.LineAnnotationValidator_java","274"
"pdfbox.src.main.java.org.apache.pdfbox.util.TIFFUtil_java","273"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.SecurityHandlerFactory_java","272"
"src.main.java.org.pdfbox.pdmodel.text.PDTextState_java","272"
"src.main.java.org.pdfbox.pdmodel.font.PDType1Font_java","272"
"src.main.java.org.apache.pdfbox.pdmodel.text.PDTextState_java","272"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.pattern.tiling.ColoredTilingContext_java","272"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.FieldUtils_java","271"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.hexviewer.HexView_java","271"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.flagbitspane.PanoseFlag_java","271"
"src.main.java.org.apache.pdfbox.pdmodel.font.PDType0Font_java","270"
"xmpbox.src.test.java.org.apache.xmpbox.schema.BasicJobTicketSchemaTest_java","270"
"src.org.pdfbox.cos.COSInteger_java","270"
"src.main.java.org.apache.pdfbox.pdmodel.common.COSDictionaryMap_java","270"
"fontbox.src.org.fontbox.ttf.CMAPTable_java","270"
"pdfbox.src.main.java.org.apache.pdfbox.examples.pdmodel.CreateLandscapePDF_java","270"
"preflight.src.main.java.org.apache.padaf.preflight.PdfAValidatorFactory_java","270"
"src.main.java.org.pdfbox.pdmodel.common.PDMemoryStream_java","270"
"pdfbox.src.main.resources.org.apache.pdfbox.resources.cmap.Add-V","270"
"src.main.java.org.apache.pdfbox.pdmodel.common.PDMemoryStream_java","270"
"fontbox.src.main.java.org.apache.fontbox.ttf.TrueTypeCollection_java","269"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.blend.BlendComposite_java","268"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK_java","268"
"src.org.pdfbox.examples.pdmodel.ReplaceString_java","268"
"preflight.src.main.java.org.apache.padaf.preflight.PdfA1bValidator_java","268"
"src.org.pdfbox.pdmodel.graphics.xobject.PDXObjectForm_java","268"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.SquareCircleAnnotationValidator_java","268"
"preflight.src.main.java.org.apache.padaf.preflight.helpers.GraphicsValidationHelper_java","268"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.TrueTypeFontContainer_java","268"
"pdfbox.src.main.java.org.apache.pdfbox.filter.ASCIIHexFilter_java","267"
"pdfbox.src.main.java.org.apache.pdfbox.service.interactive.form.PDAppearanceString_java","267"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.TestPDNumberTreeNode_java","267"
"pdfbox.src.main.java.org.apache.pdfbox.filter.ccitt.PackedBitArray_java","267"
"src.org.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo_java","267"
"src.main.java.org.pdfbox.encoding.WinAnsiEncoding_java","267"
"src.main.java.org.apache.pdfbox.encoding.WinAnsiEncoding_java","267"
"pdfbox.src.main.java.org.apache.pdfbox.rendering.SoftMask_java","266"
"app.src.main.appended-resources.META-INF.LICENSE","266"
"src.org.pdfbox.util.PDFTextStripperByArea_java","266"
"fontbox.src.main.java.org.apache.fontbox.cff.charset.CFFExpertSubsetCharset_java","266"
"src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDColorSpaceFactory_java","265"
"xmpbox.src.test.java.org.apache.padaf.xmpbox.schema.XMPMediaManagementTest_java","265"
"website.src.documentation.content.xdocs.userguide.index_xml","265"
"src.org.pdfbox.cos.COSFloat_java","265"
"src.org.pdfbox.filter.ASCIIHexFilter_java","265"
"src.main.java.org.apache.pdfbox.util.PDFMarkedContentExtractor_java","265"
"examples.src.main.java.org.apache.pdfbox.examples.util.PrintTextLocations_java","264"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDCIDFontType0Font_java","264"
"tools.src.main.java.org.apache.pdfbox.tools.pdfdebugger.streampane.tooltip.ToolTipController_java","264"
"preflight.src.main.java.org.apache.padaf.preflight.annotation.PDFAbAnnotationFactory_java","264"
"pdfbox.src.main.java.org.apache.pdfbox.io.ccitt.PackedBitArray_java","264"
"src.main.java.org.pdfbox.ExtractText_java","264"
"tools.src.main.java.org.apache.pdfbox.tools.TestLoadXFDF_java","264"
"src.org.pdfbox.pdmodel.interactive.action.type.PDAction_java","263"
"src.org.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination_java","263"
"pdfbox.src.main.java.org.apache.pdfbox.io.IOUtils_java","262"
"src.org.pdfbox.examples.pdmodel.EmbeddedFiles_java","262"
"preflight.src.main.java.org.apache.padaf.preflight.font.CFFType0FontContainer_java","262"
"pdfbox.src.main.java.org.apache.pdfbox.examples.pdmodel.Annotation_java","262"
"src.main.java.org.apache.pdfbox.examples.pdmodel.Annotation_java","262"
"src.main.java.org.pdfbox.pdmodel.common.COSDictionaryMap_java","262"
"src.main.java.org.pdfbox.examples.pdmodel.Annotation_java","262"
"fontbox.src.main.java.org.apache.fontbox.cff.CFFCIDFont_java","261"
"src.org.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo_java","261"
"src.org.pdfbox.pdmodel.common.PDObjectStream_java","261"
"xmpbox.src.main.java.org.apache.padaf.xmpbox.xml.PdfaExtensionHelper_java","261"
