"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.SetLineJoinStyle_java","0","0","0","3","12","0","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Type5ShadingContext_java","0","0","0","29","644","1","2","false","3","0","3","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent_java","0","0","0","12","463","1","1","false","12","2","1","14","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.Type0FontValidator_java","0","0","0","16","971","1","5","false","5","0","4","10","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.StackOperators_java","0","0","0","3","169","1","0","false","2","0","1","1","false"
"fontbox.src.main.java.org.apache.fontbox.afm.CompositePart_java","0","0","0","2","82","0","0","false","1","0","0","2","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.HorizontalMetricsTable_java","1","1","20","10","193","1","4","true","5","0","1","3","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XMPBasicSchema_java","0","0","0","6","1151","1","8","true","2","2","4","15","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.XmpSchemaException_java","0","0","0","2","55","0","3","false","2","2","0","15","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.Cardinality_java","0","0","0","3","36","0","13","false","2","1","0","15","true"
"fontbox.src.main.java.org.apache.fontbox.cff.FDSelect_java","0","0","0","2","52","1","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary_java","1","1","13","8","103","0","1","false","1","1","0","2","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.XMPSchemaTest_java","0","0","0","7","865","0","6","false","2","0","3","15","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSBase_java","0","0","0","7","133","0","0","false","5","0","0","8","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.TTFTable_java","0","0","0","6","159","1","4","false","3","0","1","3","true"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexChangedEvent_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.PDFAPropertyType_java","0","0","0","2","75","1","4","false","3","1","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.text.PDFTextStripper_java","0","0","0","33","1280","0","1","false","3","0","2","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField_java","1","1","4","13","299","1","10","true","1","2","3","6","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.PDFontSetting_java","0","0","0","3","6","1","0","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDFontDescriptor_java","0","0","0","13","677","1","7","false","4","0","1","6","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessOutputStream_java","0","0","0","1","60","0","0","false","0","1","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.rendering.TestRendering_java","0","0","0","4","13","0","0","false","2","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.TestPDPageTree_java","0","0","0","1","86","0","0","false","0","0","1","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.DescendantFontValidator_java","0","0","0","13","440","1","3","false","5","0","4","12","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.container.FontContainer_java","0","0","0","11","653","0","5","true","5","1","1","10","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionLaunch_java","0","0","0","3","28","1","1","false","2","0","1","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.MissingOperandException_java","0","0","0","1","33","0","0","false","0","1","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation_java","1","1","2","12","283","0","1","false","5","0","0","13","false"
"examples.src.test.java.org.apache.pdfbox.examples.pdmodel.TestRubberStampWithImage_java","0","0","0","7","67","0","0","false","5","0","0","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.RC4Cipher_java","0","0","0","5","32","0","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest_java","0","0","0","21","850","0","3","false","3","0","0","2","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.Benchmark_java","0","0","0","5","237","0","1","false","3","0","1","6","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.COSObjectable_java","0","0","0","3","5","0","3","false","1","3","1","2","true"
"xmpbox.src.main.java.org.apache.xmpbox.type.AbstractField_java","0","0","0","6","276","1","12","false","2","2","1","15","true"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.TrueTypeFontValidator_java","0","0","0","10","626","1","7","false","7","0","3","18","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDRange_java","0","0","0","5","16","0","1","false","1","1","1","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationTextMarkup_java","0","0","0","3","126","1","1","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.ShowText_java","0","0","0","4","24","0","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionResetForm_java","0","0","0","2","93","1","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.PDTriangleBasedShadingType_java","0","0","0","4","142","1","2","false","1","0","2","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.PDXObject_java","0","0","0","13","530","1","8","true","2","3","3","13","true"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.CSArrayBased_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource_java","0","0","0","5","45","0","0","false","0","0","1","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester_java","0","0","0","3","143","0","0","false","2","0","0","0","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.PhotoshopSchemaTest_java","0","0","0","5","101","0","2","false","3","0","0","15","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.LinkAnnotationValidator_java","0","0","0","9","294","1","3","false","4","1","1","12","false"
"tools.src.main.java.org.apache.pdfbox.tools.TextToPDF_java","0","0","0","23","458","0","3","false","7","0","1","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.RunLengthDecodeFilter_java","1","2","16","9","115","1","1","false","2","1","1","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFTemplate_java","0","0","0","5","79","1","4","false","8","0","0","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.DrawObject_java","0","0","0","7","92","1","3","false","4","1","2","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference_java","0","0","0","4","48","1","1","false","1","0","0","2","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess_java","0","0","0","16","920","1","4","false","3","1","0","13","false"
"fontbox.src.main.java.org.apache.fontbox.encoding.BuiltInEncoding_java","0","0","0","1","6","0","0","false","0","0","1","0","false"
"fontbox.src.test.java.org.apache.fontbox.ttf.BufferedRandomAccessFileTest_java","1","1","60","2","71","0","0","false","0","0","0","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexModel_java","0","0","0","2","6","0","0","false","1","0","1","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddJavascript_java","0","0","0","8","111","0","0","false","3","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.PDIntegerNameTreeNode_java","0","0","0","1","61","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDButton_java","4","4","112","45","1054","1","5","true","3","1","4","7","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddImageToPDF_java","1","1","2","20","297","0","1","false","9","0","0","9","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.CCITTFaxEncoderStream_java","0","0","0","2","333","0","0","false","0","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.PDButtonTest_java","2","2","110","14","499","0","2","false","2","0","4","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotation_java","0","0","0","21","1071","1","2","true","4","0","2","9","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingPaint_java","0","0","0","17","380","1","0","false","4","0","0","4","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.VerticalOriginTable_java","0","0","0","5","109","1","2","false","2","0","1","1","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.content.PreflightContentStream_java","1","1","1","27","292","1","6","false","11","1","1","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup_java","1","1","16","14","323","1","3","true","2","0","3","6","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdfparser.PDFStreamParserTest_java","1","1","2","4","136","0","1","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.PDFXRefStream_java","3","3","27","16","524","0","3","false","3","2","2","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDMetadata_java","0","0","0","10","58","1","5","false","7","2","1","8","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB_java","1","7","60","25","339","1","1","false","7","1","0","6","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.COSDictionaryMap_java","1","1","2","12","166","0","2","false","9","1","0","13","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.TestPDDocumentInformation_java","0","0","0","7","127","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDActionHide_java","0","0","0","2","92","1","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper_java","7","12","287","67","2847","1","10","false","5","2","8","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDSimpleFont_java","1","3","18","71","3248","1","7","true","12","0","3","17","true"
"pdfbox.src.main.java.org.apache.pdfbox.text.TextPosition_java","3","3","11","31","1354","0","0","false","2","1","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDType1CFont_java","2","2","8","63","1938","1","5","false","12","0","3","18","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB_java","0","0","0","16","604","1","2","false","10","0","0","11","false"
"pdfbox.src.test.java.org.apache.pdfbox.multipdf.PDFMergerUtilityTest_java","2","5","231","14","381","0","0","false","1","0","4","0","false"
"tools.src.test.java.org.apache.pdfbox.tools.TestExtractText_java","0","0","0","3","7","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ExecutionContext_java","0","0","0","5","98","1","0","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification_java","0","0","0","7","256","1","1","false","4","1","1","6","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp_java","0","0","0","5","134","0","0","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.PDContentStream_java","0","0","0","4","73","0","4","false","2","5","1","5","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.ToUnicodeWriter_java","0","0","0","6","290","0","0","false","0","0","0","0","false"
"fontbox.src.test.java.org.apache.fontbox.ttf.TestMemoryTTFDataStream_java","0","0","0","2","60","0","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.PrintBookmarks_java","0","0","0","12","229","0","1","false","4","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.MissingImageReaderException_java","0","0","0","2","37","0","0","false","1","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.FlashType_java","0","0","0","2","55","1","0","false","1","1","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper_java","0","0","0","22","954","1","5","true","5","1","2","10","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.ASCII85Filter_java","0","0","0","7","97","1","1","false","2","1","1","5","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.AnnotationValidatorFactory_java","0","0","0","7","208","1","5","true","4","1","1","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.state.SetLineCapStyle_java","0","0","0","3","19","0","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText_java","0","0","0","9","285","1","1","false","2","0","1","2","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ReplaceURLs_java","0","0","0","10","153","0","1","false","5","0","1","1","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.ExtractTextSimple_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.cff.Type1FontUtil_java","0","0","0","5","175","0","0","false","2","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties_java","0","0","0","9","294","1","0","false","6","1","0","8","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.SelectEvent_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.URLType_java","0","0","0","2","15","1","6","false","2","2","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.CMapManager_java","0","0","0","7","123","0","1","false","1","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDType0Font_java","3","5","63","58","1589","1","8","true","4","1","4","9","true"
"xmpbox.src.test.java.org.apache.xmpbox.type.TestSimpleMetadataProperties_java","0","0","0","3","421","0","2","false","2","0","2","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFIconFit_java","0","0","0","5","103","0","1","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransition_java","0","0","0","2","219","0","0","false","0","1","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDJavascriptNameTreeNode_java","0","0","0","6","53","1","1","false","4","1","0","3","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.CreateSignedTimeStamp_java","0","0","0","2","186","0","0","false","1","0","0","0","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.Stream_java","0","0","0","4","34","0","0","false","1","0","1","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.Attribute_java","0","0","0","4","173","0","4","false","3","1","0","15","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.TestFDF_java","1","1","278","18","438","0","4","false","7","0","0","11","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSObjectKey_java","0","0","0","6","121","0","5","false","0","1","0","1","false"
"fontbox.src.main.java.org.apache.fontbox.cmap.CMap_java","0","0","0","24","1122","1","1","false","4","0","0","5","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexModelChangeListener_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"tools.src.main.java.org.apache.pdfbox.tools.ImportXFDF_java","0","0","0","8","27","0","0","false","3","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.text.SetFontAndSize_java","0","0","0","4","51","0","1","false","4","1","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.CloseFillEvenOddAndStrokePath_java","0","0","0","3","7","1","0","false","1","1","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder_java","3","5","81","22","628","1","6","false","4","1","1","11","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.AbstractSchemaTester_java","0","0","0","6","908","0","8","false","2","0","3","15","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess_java","0","0","0","1","8","1","0","false","0","1","0","0","false"
"xmpbox.src.test.java.org.apache.xmpbox.schema.AdobePDFErrorsTest_java","0","0","0","3","109","0","4","false","3","0","0","15","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.StreamTextView_java","0","0","0","3","12","1","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.OpenMode_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDAdditionalActions_java","0","0","0","6","26","1","2","false","3","0","0","2","false"
"pdfbox.src.test.java.org.apache.pdfbox.filter.PredictorTest_java","0","0","0","1","88","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.ICOSVisitor_java","0","0","0","6","101","0","7","true","3","0","0","9","true"
"xmpbox.src.test.java.org.apache.xmpbox.type.TestResourceEventType_java","0","0","0","4","217","0","3","false","3","0","0","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead_java","0","0","0","4","23","1","0","false","1","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.state.RenderingMode_java","1","1","240","2","360","0","0","false","0","0","0","0","false"
"tools.src.main.java.org.apache.pdfbox.tools.PDFMerger_java","0","0","0","12","95","0","0","false","2","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.RandomAccessSource_java","1","1","6","2","105","0","0","false","2","0","0","0","false"
"pdfbox.src.test.java.org.apache.pdfbox.util.TestMatrix_java","0","0","0","4","432","0","0","false","0","0","0","1","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.font.util.GlyphException_java","0","0","0","4","68","0","1","false","2","1","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.InvalidPasswordException_java","0","0","0","1","24","0","0","false","0","1","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSStream_java","1","1","1","49","2063","1","24","true","15","4","1","21","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_java","1","1","1","53","2838","1","4","false","6","1","2","11","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.streampane.tooltip.ColorToolTip_java","0","0","0","1","2","1","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.graphics.LegacyFillNonZeroRule_java","0","0","0","1","2","0","0","false","0","1","1","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.validation.CertificateProccessingException_java","0","0","0","1","32","0","0","false","0","0","0","0","false"
"examples.src.main.java.org.apache.pdfbox.examples.interactive.form.UpdateFieldOnDocumentOpen_java","0","0","0","2","98","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDType3Font_java","1","1","3","36","771","1","5","true","9","2","3","14","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.Matrix_java","2","3","45","27","829","0","9","false","10","1","1","12","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary_java","0","0","0","3","22","0","0","false","3","0","0","2","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.xobject.XObjFormValidator_java","0","0","0","9","447","1","2","false","3","0","2","12","false"
"pdfbox.src.main.java.org.apache.pdfbox.text.PDFTextStripperByArea_java","0","0","0","12","87","0","1","false","4","0","1","3","false"
"examples.src.main.java.org.apache.pdfbox.examples.util.RemoveAllText_java","0","0","0","19","422","0","6","false","6","0","0","6","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.cert.OcspHelper_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.cmap.CIDRange_java","0","0","0","5","111","0","0","false","1","0","0","0","false"
"xmpbox.src.test.java.org.apache.xmpbox.parser.DeserializationTest_java","1","1","8","5","611","0","8","false","3","0","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessBuffer_java","0","0","0","35","817","0","1","false","11","0","0","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDIndexed_java","0","0","0","18","882","1","4","false","8","1","1","15","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.DeviceSettingsType_java","0","0","0","2","49","1","0","false","1","1","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.GlyphData_java","0","0","0","6","246","1","2","false","3","0","1","3","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexPane_java","0","0","0","2","6","1","0","false","1","0","1","0","false"
"fontbox.src.main.java.org.apache.fontbox.ttf.OTLTable_java","0","0","0","2","31","0","0","false","1","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.CCITTFaxFilter_java","2","2","48","23","278","1","1","false","3","1","1","4","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary_java","0","0","0","9","408","1","3","false","2","2","0","6","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.PDFStreamParser_java","5","6","41","52","1064","1","6","true","19","2","2","22","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdfwriter.COSWriterXRefEntryTest_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessBufferedFileInputStream_java","0","0","0","18","889","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage_java","0","0","0","16","602","1","4","false","8","1","1","15","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.colorpane.DeviceNColorant_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"fontbox.src.main.java.org.apache.fontbox.cff.CharStringCommand_java","0","0","0","7","983","0","0","false","4","0","0","3","false"
"pdfbox.src.main.java.org.apache.pdfbox.contentstream.operator.OperatorProcessor_java","0","0","0","6","79","1","1","false","1","1","1","3","true"
"pdfbox.src.main.java.org.apache.pdfbox.cos.UnmodifiableCOSDictionary_java","1","1","9","5","359","1","1","false","1","1","1","1","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.interactive.form.TestFields_java","1","1","39","22","332","0","6","false","4","0","4","7","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.content.PreflightStreamEngine_java","1","1","54","28","728","1","1","false","4","1","4","2","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.flagbitspane.SigFlag_java","0","0","0","1","64","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.util.NumberFormatUtil_java","0","0","0","3","182","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory_java","2","2","26","25","1144","1","1","false","2","2","1","1","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorldTTF_java","0","0","0","14","290","0","3","false","9","0","0","11","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSInputStream_java","0","0","0","3","129","1","4","false","1","4","0","4","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexChangeListener_java","0","0","0","1","2","0","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.state.PDTextState_java","0","0","0","4","68","1","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.parser.XmlResultParser_java","0","0","0","9","342","0","0","false","1","1","1","2","false"
"debugger.src.main.java.org.apache.pdfbox.debugger.hexviewer.HexView_java","0","0","0","2","4","1","0","false","1","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.AnnotationValidator_java","1","2","84","18","921","1","8","true","7","1","1","19","true"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.state.PDSoftMask_java","0","0","0","11","520","1","1","false","1","0","0","2","false"
"examples.src.main.java.org.apache.pdfbox.examples.signature.TSAClient_java","0","0","0","5","300","0","0","false","1","0","0","0","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.ArrayProperty_java","0","0","0","4","140","1","10","true","2","2","2","15","true"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.EmbeddedVerticalFonts_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours_java","0","0","0","4","564","0","0","false","1","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.filter.FlateFilter_java","1","1","1","28","816","1","1","false","4","1","1","9","false"
"xmpbox.src.main.java.org.apache.xmpbox.schema.TiffSchema_java","0","0","0","4","259","1","1","false","1","2","3","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.PDFunctionTypeIdentity_java","0","0","0","1","56","1","0","false","0","0","1","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy_java","0","0","0","3","94","0","0","false","1","0","1","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.text.TextPositionComparator_java","0","0","0","2","48","0","0","false","1","0","0","0","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Patch_java","0","0","0","7","312","0","0","false","2","0","0","1","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingContext_java","0","0","0","15","184","1","0","false","2","0","0","1","false"
"pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSName_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.utils.FilterHelper_java","0","0","0","10","396","1","2","false","5","2","0","13","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.XrefTrailerResolver_java","3","3","38","20","1516","0","2","false","3","1","0","2","false"
"preflight.src.main.java.org.apache.pdfbox.preflight.annotation.SquareCircleAnnotationValidator_java","0","0","0","9","284","1","2","false","4","1","0","12","false"
"preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.TestGotoAction_java","0","0","0","5","139","0","0","false","2","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.PDMMType1Font_java","0","0","0","8","45","1","1","false","4","0","1","6","false"
"pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.TestPDNumberTreeNode_java","0","0","0","7","267","0","1","false","1","0","0","2","false"
"pdfbox.src.main.java.org.apache.pdfbox.cos.COSBoolean_java","0","0","0","5","17","0","3","false","3","2","1","9","false"
"xmpbox.src.main.java.org.apache.xmpbox.type.ProperNameType_java","0","0","0","2","15","1","3","false","2","2","1","15","false"
"pdfbox.src.main.java.org.apache.pdfbox.pdfparser.PDFObjectStreamParser_java","0","0","0","17","164","1","7","false","9","1","4","14","false"
"examples.src.main.java.org.apache.pdfbox.examples.pdmodel.HelloWorld_java","0","0","0","12","284","0","1","false","7","0","0","7","false"
"pdfbox.src.main.java.org.apache.pdfbox.multipdf.Overlay_java","2","4","94","13","187","0","2","false","2","0","2","4","false"
